index,duration,content,startOfParagraph,startTime,ID
2356,3669,"C'est vrai pour les riches et les pauvres, les hommes et les femmes.",False,43121,2580
2357,2915,Certains d'entre vous seront peut-être navrés d'entendre cela.,False,46790,2580
2358,2790,"Après tout, les États-Unis ont donné  beaucoup d'importance",False,49705,2580
2359,3156,"à cette idée de transcendance économique,",False,52495,2580
2360,3443,"où chaque génération surpasse la précédente,",False,55651,2580
2361,3965,"en gagnant davantage, en achetant  davantage, en étant davantage.",False,59094,2580
2362,2078,"On a exporté ce rêve partout  dans le monde,",False,63059,2580
2363,3345,"si bien que les enfants au Brésil,  en Chine ou même au Kenya",False,65137,2580
2364,4085,ont hérité nos attentes insatiables pour toujours davantage.,False,68482,2580
2365,3121,"Mais quand j'ai lu ce sondage historique pour la première fois,",False,73023,2580
2366,1973,je n'ai pas ressenti de tristesse.,False,76144,2580
2367,2216,J'ai ressenti cela comme une provocation.,True,78463,2580
2368,2993," Mieux lotis  , selon quels critères .",False,81181,2580
2369,2443,"Est-ce que  mieux loti ,  c'est un emploi stable",True,84760,2580
2370,2335,sur lequel compter  pour le reste de sa vie .,False,87203,2580
2371,1966,Ceux-là sont en voie de disparition.,False,90048,2580
2372,5751,"On change d'emploi, en moyenne, tous les 4,7 ans et on estime qu'en 2020,",False,92014,2580
2373,3518,presque la moitié des Américains seront des travailleurs indépendants.,False,97765,2580
2374,3231,"OK, alors est-ce que  mieux loti   est un nombre .",False,101283,2580
2375,2951,Est-ce qu'il s'agit de gagner autant que possible .,False,104514,2580
2376,3262,"Avec cette mesure unique, nous échouons.",False,108060,2580
2377,4191,"La médiane du revenu par habitant est restée fixe depuis les années 2000,",False,111322,2580
2378,1562,ajusté à l'inflation.,False,115537,2580
2379,2955,Est-ce qu'il s'agit alors d'avoir une grande maison,False,118005,2580
2380,1750,entourée d'une clôture blanche .,False,120960,2580
2381,1767,Nous faisons cela de moins en moins.,False,122710,2580
2382,3880,Presque cinq millions de gens ont perdu leur maison durant la crise économique,False,124668,2580
2383,2348,et davantage d'entre nous ont repris leurs esprits,False,128548,2580
2384,4240,"quant à ce qu'ils sont prêts à faire ou trompés à faire, dans des cas abusifs,",False,130896,2580
2385,2360,pour garder cet acte de propriété.,False,135137,2580
2386,4340,Le taux de propriété est aujourd'hui à son plus bas depuis 1995.,False,137497,2580
2387,5128,"Donc nous ne trouvons pas d'emploi stable, nous ne gagnons pas autant d'argent",True,142117,2580
2388,2732,et nous ne vivons pas dans de grandes et jolies maisons.,False,147246,2580
2389,4685,Sonnons le glas pour tout ce qui a fait  la grandeur de l'Amérique.,False,150372,2580
2390,5616,"Mais, est-ce la meilleure façon de mesurer la grandeur d'un pays .",False,156357,2580
2391,1835,Une vie bien menée .,False,161973,2580
2392,3735,"Ce qui fait la grandeur de l'Amérique, c'est son esprit de réinvention.",False,163870,2580
2393,3948,"À la suite de la crise économique, de plus en plus d'Américains redéfinissent",False,168034,2580
2394,2421,ce que  mieux loti  veut vraiment dire.,False,171982,2580
2395,3986,Il se trouve qu'il s'agit davantage  d'une idée de communauté et de créativité,False,174412,2580
2396,2005,que de dollars et de centimes.,False,178422,2580
2397,2209,Permettez-moi d'être très claire .,True,180917,2580
2398,3647,"les 14,8 percent d'Américains vivant dans la pauvreté",False,183480,2580
2399,3060,"ont besoin d'argent, c'est évident.",False,187127,2580
2400,3009,Et nous tous avons besoin  de règlements qui nous protègent,False,190187,2580
2401,3791,contre l'exploitation par des employeurs  et des institutions financières.,False,193196,2580
2402,4691,Cela ne veut pas dire que le fossé  entre riches et pauvres,False,197001,2580
2403,3985,n'est pas profondément immoral.,False,201692,2580
2404,3759,"Mais, trop souvent, la conversation s'arrête ici.",False,206433,2580
2405,3710,"Nous parlons de pauvreté comme s'il s'agissait d'une expérience monolithique ,",False,210804,2580
2406,2777,des pauvres comme s'ils étaient seulement des victimes.,False,214523,2580
2407,5397,Ce que j'ai appris dans mes recherches  et reportages est que l'art de bien vivre,False,218126,2580
2408,5890,est souvent le mieux pratiqué par ceux  qui sont les plus vulnérables.,False,223523,2580
2409,4282,"Si la nécessité est la mère  de l'invention, j'ai été amenée à croire",True,230253,2580
2410,3943,que la récession peut être le père de la conscience.,False,234535,2580
2411,2428,"Cela nous confronte à des questions profondes,",False,238879,2580
2412,3607,"des questions que nous ne posons pas par fainéantise ou distraction,",False,241307,2580
2413,2067,lorsque nous vivons dans un confort relatif.,False,244914,2580
2414,1729,Comment devrions-nous travailler .,False,246981,2580
2415,1727,Comment devrions-nous vivre .,False,248710,2580
2416,3959,"Chacun de nous, consciemment ou non, cherche des réponses à ces questions,",False,250766,2580
2417,3635,écoutant les murmures de nos ancêtres à nos oreilles.,False,254725,2580
2418,3663,"Mon arrière-grand-père était un alcoolique de Détroit,",True,259020,2580
2419,3517,qui parfois arrivait à garder un emploi à l'usine.,False,262683,2580
2420,4616,"Il a eu, aussi incroyable que cela paraisse, vingt-et-un enfants,",False,266611,2580
2421,2641,"avec une seule femme,  mon arrière-grand-mère,",False,271227,2580
2422,3734,qui est décédée à quarante-sept ans d'un cancer de l'ovaire.,False,273868,2580
2423,2435,Je suis à présent enceinte  de mon deuxième enfant,False,277755,2580
2424,4478,et je ne peux même pas imaginer ce qu'elle a dû vivre.,False,280190,2580
2425,3980,"Si vous êtes en train de compter, il y a eu six paires de jumeaux.",False,284668,2580
2426,4620,"Mon grand-père, leur fils, est devenu représentant de commerce",False,288838,2580
2427,1822,avec des hauts et des bas dans sa vie.,False,293458,2580
2428,3070,Mon père a grandi en ouvrant la porte aux agents de recouvrement,False,295280,2580
2429,2839,et en prétendant que ses parents  n'étaient pas à la maison.,False,298350,2580
2430,4154,"Il a enlevé lui-même son appareil avec des pinces, dans le garage,",False,301189,2580
2431,3955,quand son père a dit ne pas avoir d'argent pour retourner chez l’orthodontiste.,False,305343,2580
2432,4641,Pas étonnant que mon père soit devenu  un avocat spécialisé dans les faillites.,False,309908,2580
2433,2332,"C'est comme dans un roman, n'est-ce pas .",False,314791,2580
2434,5041,Il voulait à tout prix nous fournir une base solide à mon frère et à moi.,False,317166,2580
2435,4057,Je pose donc ces questions au bout  de quelques générations d'épreuves.,True,322521,2580
2436,3197,Mes parents se sont assurés que je grandirais dans un milieu stable,False,326795,2580
2437,3731,"qui permet de s'interroger, de prendre des risques et d'avancer.",False,329992,2580
2438,3564,"C'est ironique, et probablement frustrant,",False,333909,2580
2439,3190,que ce soit leur inébranlable dévouement à la sécurité,False,337473,2580
2440,2301,qui m'ait permis de la remettre en question,False,340663,2580
2441,3308,ou au moins telle que nous l'avions  historiquement définie,False,342964,2580
2442,2287,au XXIe siècle.,False,346272,2580
2443,4484,Penchons-nous sur la première question . comment devrions-nous travailler .,True,348870,2580
2444,2949,Nous devrions travailler comme nos mères.,False,354334,2580
2445,3770,"En effet, nous avons passé des décennies à essayer d'intégrer les femmes",False,357283,2580
2446,2985,dans un monde du travail prévu pour les hommes.,False,361053,2580
2447,2180,Beaucoup ont tout fait pour y être intégrées,False,364038,2580
2448,3070,"mais d'autres ont taillé un chemin moins conventionnel,",False,366218,2580
2449,3779,créant un éventail de moyens et de sens ayant suffisamment de flexibilité,False,369288,2580
2450,3944,pour faire ce qu'elles ont à faire pour ceux qu'elles aiment.,False,373067,2580
2451,2518,Ma mère appelait ça  faire aller .,False,377011,2580
2452,3779,Aujourd'hui j'entends les coachs appeler  ça  un portefeuille d'activités .,False,379574,2580
2453,5183,"Peu importe le nom, de plus en plus  d'hommes ont envie de ces vies entières,",False,384169,2580
2454,1980,si non stressées.,False,389352,2580
2455,4668,Ils s'éveillent au désir et au devoir d'être présents en tant que pères et fils.,False,391332,2580
2456,5397,L'artiste Ann Hamilton a dit .  Travailler est une façon de connaître .,True,396547,2580
2457,1778,Travailler est un façon de connaître.,False,402088,2580
2458,4612,Autrement dit ce sur quoi nous travaillons est ce que nous comprenons du monde.,False,403866,2580
2459,4209,"Si c'est vrai, et je pense que ça l'est, alors les femmes qui se sont occupées",False,409043,2580
2460,3626,"de façon disproportionnée des enfants et des malades et des personnes âgées,",False,413252,2580
2461,6217,ont bénéficié de la même façon de la connaissance la plus profonde .,False,416878,2580
2462,2505,la connaissance de la condition humaine.,False,423373,2580
2463,3356,"En donnant la priorité au soin, les hommes sont, en un sens,",False,426442,2580
2464,4493,en train de revendiquer leur droit à l'intégralité de l'existence humaine.,False,429798,2580
2465,3666,Ça veut dire que le travail de bureau ne marche plus pour personne.,True,435097,2580
2466,3028,"Le pointage devient obsolète, tout comme gravir les échelons.",False,438763,2580
2467,2812,Des industries entières naissent et meurent chaque jour.,False,441791,2580
2468,2291,Aujourd'hui tout devient non linéaire.,False,444627,2580
2469,1980,On doit arrêter de demander aux enfants .,False,446930,2580
2470,1972, Tu voudras être quoi plus tard . ,False,448910,2580
2471,1315,Et leur demander .,False,450882,2580
2472,2690, Tu voudras être comment quand tu seras grand . ,False,452197,2580
2473,2229,Leur travail changera constamment.,False,454917,2580
2474,2165,"Le dénominateur commun, c'est eux.",False,457170,2580
2475,4325,"Plus ils comprendront leurs dons, créant  des équipes de collaborateurs parfaits,",False,459599,2580
2476,2080,mieux ils seront lotis.,False,463948,2580
2477,2633,Le défi est de réinventer  le filet de sécurité sociale,True,466717,2580
2478,3071,pour correspondre à cette économie  de plus en plus fragmentée.,False,469350,2580
2479,2143,On a besoin d'assurances maladie portables.,False,472421,2580
2480,3413,On a besoin de politiques qui reflètent notre droit d'être vulnérable,False,474564,2580
2481,3132,ou de prendre soin des autres sans être appauvri.,False,477977,2580
2482,2904,On doit sérieusement envisager un revenu de base universel.,False,481109,2580
2483,2291,On doit réinventer l'organisation du travail.,False,484013,2580
2484,3860,La promesse d'un monde du travail qui serait structuré pour correspondre,False,486682,2580
2485,3370,"aux valeurs du XXIe siècle, et non à des idées archaïques",False,490542,2580
2486,5670,"quant à gagner de quoi manger n'a que trop tardé, demandez à votre mère.",False,493912,2580
2487,3782,Et maintenant la deuxième question .  comment devrait-on vivre .,True,499877,2580
2488,4536,On devrait vivre comme nos ancêtres immigrants.,False,503737,2580
2489,3517,"Quand ils sont venus en Amérique, ils partageaient souvent appartements,",False,509174,2580
2490,2284,"tactiques de survie, garde des enfants.",False,512691,2580
2491,2480,"Ils arrivaient toujours à nourrir une bouche en plus,",False,514975,2580
2492,2315,même avec peu  de nourriture disponible.,False,517455,2580
2493,3966,Mais on leur avait dit que le succès signifiait laisser le village derrière soi,False,519770,2580
2494,2676,et poursuivre l’icône symbolique du rêve américain .,False,523736,2580
2495,1526,la clôture à piquets blancs.,False,526436,2580
2496,3554,"Encore aujourd'hui, quand on voit une clôture blanche, on pense au succès,",False,528330,2580
2497,997,à l'assurance.,False,531884,2580
2498,5201,"Mais quand on enlève la sentimentalité, ce que ça fait, c'est que ça nous sépare.",False,532905,2580
2499,2833,Beaucoup d'Américains rejettent la clôture à piquets blancs,False,538140,2580
2500,2979,"et le genre de vie hautement privatisée qu'elle implique,",False,540973,2580
2501,5004,"pour reprendre une vie de village, pour la remplacer par l'interdépendance.",False,543952,2580
2502,4453,Cinquante millions d'entre nous vivent dans des foyers intergénérationnels.,True,549311,2580
2503,2308,"Ce nombre a explosé avec la crise, ",False,554018,2580
2504,3082,mais il s'avère que les gens aiment bien cette façon de vivre.,False,556326,2580
2505,3848,Les deux tiers de ceux qui vivent à plusieurs générations sous un même toit,False,559432,2580
2506,2369,disent que leurs relations  se sont améliorées.,False,563304,2580
2507,3064,"D'autres choisissent de partager  leur foyer non avec la famille,",False,566005,2580
2508,3264,mais avec ceux qui comprennent les avantages économiques et médicaux,False,569069,2580
2509,1725,du quotidien communautaire.,False,572333,2580
2510,3864,"CoAbode, un site en ligne pour les mères seules cherchant à partager une maison",False,574082,2580
2511,3697,"avec d'autres mères célibataires, a 50 000 utilisateurs.",False,577946,2580
2512,3055,Et les personnes de plus de 65 ans sont particulièrement enclines,False,581643,2580
2513,3303,à chercher ce type d'habitation alternative.,False,584698,2580
2514,4849,Elles comprennent que la qualité de vie dépend d'un mélange de solitude,False,588074,2580
2515,2353,et de solidarité.,False,592923,2580
2516,3931,"Ce qui est vrai pour chacun d'entre nous, si on y réfléchit, tous âges confondus.",False,595527,2580
2517,4295,Trop longtemps nous avons prétendu que le bonheur était d'être riche.,False,599458,2580
2518,2371,Mais les recherches prouvent le contraire.,False,604306,2580
2519,3473,"Les personnes en meilleure santé, les plus heureuses et en sécurité ,",False,607006,2580
2520,5232,"face aux catastrophes climatiques,  aux crimes, etc. ,",False,610479,2580
2521,4442,sont les Américains dont les vies sont entremêlées à celles de leurs voisins.,False,615711,2580
2522,2367,Je l'ai moi-même expérimenté.,True,620661,2580
2523,3186,"Depuis quelques années, je vis dans une habitation communautaire.",False,623076,2580
